-222.79999999999816,-125.50000000000215,242.99999999999892
-222.09999999999818,-125.10000000000214,243.09999999999891
-221.29999999999816,-124.80000000000214,242.99999999999892
-220.69999999999817,-124.70000000000215,242.89999999999893
-220.19999999999817,-124.70000000000215,242.89999999999893
-219.59999999999818,-124.90000000000215,242.99999999999892
-218.8999999999982,-125.20000000000215,243.1999999999989
-217.99999999999818,-125.50000000000215,243.49999999999892
-216.7999999999982,-125.90000000000215,243.6999999999989
-215.49999999999818,-126.20000000000215,243.6999999999989
-214.59999999999818,-126.40000000000215,243.3999999999989
-214.09999999999818,-126.40000000000215,242.6999999999989
-213.99999999999818,-126.30000000000216,241.8999999999989
-213.99999999999818,-126.10000000000215,241.0999999999989
-214.19999999999817,-125.70000000000215,239.8999999999989
-214.09999999999818,-125.90000000000215,240.3999999999989
-214.49999999999818,-125.60000000000215,239.4999999999989
-215.49999999999818,-125.60000000000215,238.89999999999887
-214.8999999999982,-125.60000000000215,239.19999999999888
-216.19999999999817,-125.50000000000216,238.59999999999886
-217.19999999999817,-125.40000000000217,238.29999999999885
-218.59999999999818,-125.20000000000216,237.99999999999883
-220.19999999999817,-125.10000000000217,237.69999999999882
-221.89999999999816,-125.20000000000216,237.49999999999883
-223.49999999999815,-125.50000000000216,237.39999999999884
-224.89999999999816,-125.80000000000216,237.59999999999883
-226.99999999999815,-125.90000000000217,239.19999999999882
-225.99999999999815,-126.00000000000216,238.19999999999882
-227.89999999999816,-125.60000000000217,240.29999999999882
-228.79999999999816,-125.30000000000217,241.4999999999988
-229.59999999999818,-125.10000000000217,242.6999999999988
-230.29999999999816,-125.00000000000217,243.89999999999878
-231.19999999999817,-124.70000000000218,246.29999999999876
-230.79999999999816,-124.90000000000218,245.09999999999877
-231.39999999999816,-124.50000000000217,247.39999999999876
-231.49999999999815,-124.20000000000218,248.39999999999876
-231.69999999999814,-123.90000000000218,249.19999999999877
-232.09999999999815,-123.60000000000218,249.89999999999876
-232.79999999999816,-123.10000000000218,250.79999999999876
-232.49999999999815,-123.30000000000219,250.39999999999876
-232.89999999999816,-123.00000000000219,250.99999999999875
-232.89999999999816,-122.9000000000022,250.99999999999875
-232.89999999999816,-122.9000000000022,251.09999999999874
-232.89999999999816,-122.9000000000022,250.49999999999875
-232.89999999999816,-122.9000000000022,250.09999999999874
-232.89999999999816,-122.9000000000022,250.79999999999876
-232.89999999999816,-122.9000000000022,249.69999999999874
-232.89999999999816,-122.6000000000022,248.99999999999872
-232.89999999999816,-122.8000000000022,249.29999999999873
-232.79999999999816,-122.3000000000022,248.79999999999873
-232.59999999999818,-121.9000000000022,248.69999999999874
-232.3999999999982,-121.50000000000219,248.59999999999874
-232.1999999999982,-121.10000000000218,248.49999999999875
-231.9999999999982,-120.80000000000219,248.39999999999876
-231.79999999999822,-120.50000000000219,248.29999999999876
-231.4999999999982,-120.30000000000219,248.29999999999876
-231.0999999999982,-120.10000000000218,248.29999999999876
-230.6999999999982,-119.90000000000218,248.29999999999876
-230.1999999999982,-119.70000000000218,248.39999999999876
-229.6999999999982,-119.50000000000217,248.49999999999875
-229.1999999999982,-119.30000000000217,248.59999999999874
-228.6999999999982,-119.10000000000217,248.69999999999874
-228.1999999999982,-118.90000000000217,248.79999999999873
-227.7999999999982,-118.70000000000216,248.89999999999873
-227.3999999999982,-118.50000000000216,248.99999999999872
-226.8999999999982,-118.10000000000215,249.1999999999987
-227.09999999999818,-118.30000000000216,249.09999999999872
-226.6999999999982,-118.00000000000216,249.3999999999987
-226.3999999999982,-117.90000000000217,249.5999999999987
-226.09999999999818,-117.80000000000217,249.79999999999868
-225.8999999999982,-117.70000000000218,249.99999999999866
-225.4999999999982,-117.40000000000218,250.39999999999864
-225.6999999999982,-117.60000000000218,250.19999999999865
-225.29999999999822,-117.10000000000218,250.69999999999865
-224.99999999999824,-116.50000000000219,251.19999999999865
-225.09999999999823,-116.80000000000219,250.99999999999866
-224.99999999999824,-116.20000000000219,251.39999999999864
-225.19999999999823,-115.6000000000022,251.79999999999862
-225.09999999999823,-115.9000000000022,251.59999999999863
-225.29999999999822,-115.3000000000022,251.8999999999986
-225.4999999999982,-115.0000000000022,251.9999999999986
-225.6999999999982,-114.7000000000022,251.9999999999986
-225.8999999999982,-114.40000000000221,251.9999999999986
-226.29999999999816,-113.80000000000221,251.9999999999986
-226.09999999999818,-114.10000000000221,251.9999999999986
-226.49999999999815,-113.60000000000221,251.9999999999986
-226.69999999999814,-113.30000000000221,251.9999999999986
-226.59999999999815,-113.40000000000221,251.9999999999986
-226.79999999999814,-113.20000000000222,251.9999999999986
-226.99999999999812,-113.30000000000221,251.8999999999986
-226.89999999999813,-113.20000000000222,251.9999999999986
-227.09999999999812,-113.50000000000222,251.79999999999862
-227.2999999999981,-113.90000000000222,251.59999999999863
-227.1999999999981,-113.70000000000222,251.69999999999862
-227.3999999999981,-114.10000000000223,251.49999999999864
-227.5999999999981,-114.40000000000222,251.29999999999865
-227.4999999999981,-114.30000000000223,251.39999999999864
-227.79999999999808,-114.50000000000222,251.19999999999865
-228.19999999999806,-114.7000000000022,250.99999999999866
-227.99999999999807,-114.60000000000221,251.09999999999866
-228.29999999999805,-114.8000000000022,250.89999999999867
-228.39999999999804,-114.9000000000022,250.79999999999868
-228.49999999999804,-114.9000000000022,250.79999999999868
-228.59999999999803,-114.9000000000022,250.79999999999868
-228.79999999999802,-114.7000000000022,250.79999999999868
-228.69999999999803,-114.8000000000022,250.79999999999868
-228.89999999999802,-114.60000000000221,250.79999999999868
-228.89999999999802,-114.40000000000222,250.79999999999868
-228.89999999999802,-114.50000000000222,250.79999999999868
-228.79999999999802,-114.30000000000223,250.79999999999868
-228.79999999999802,-114.10000000000223,250.79999999999868
-228.79999999999802,-113.90000000000222,250.79999999999868
-228.79999999999802,-113.80000000000223,250.79999999999868
-228.69999999999803,-113.60000000000224,250.79999999999868
-228.79999999999802,-113.70000000000223,250.79999999999868
-228.59999999999803,-113.50000000000225,250.79999999999868
-228.49999999999804,-113.50000000000225,250.79999999999868
-228.39999999999804,-113.50000000000225,250.79999999999868
-228.29999999999805,-113.50000000000225,250.79999999999868
-228.09999999999806,-113.50000000000225,250.79999999999868
-228.19999999999806,-113.50000000000225,250.79999999999868
-227.99999999999807,-113.50000000000225,250.79999999999868
-227.89999999999807,-113.50000000000225,250.79999999999868
-227.89999999999807,-113.50000000000225,250.79999999999868
-227.89999999999807,-113.50000000000225,250.79999999999868
-227.99999999999807,-113.50000000000225,250.79999999999868
-228.09999999999806,-113.50000000000225,250.79999999999868
-228.09999999999806,-113.50000000000225,250.79999999999868
-228.09999999999806,-113.50000000000225,250.79999999999868
-228.09999999999806,-113.50000000000225,250.89999999999867
