60
60
66
69
70
72
72
74
75
77
76
75
74
74
73
72
72
72
72
72
72
72
74
75
76
76
76
76
74
72
69
67
67
66
66
65
66
66
67
68
70
71
73
74
76
78
80
80
80
79
78
77
77
77
76
76
76
77
77
79
80
80
81
82
83
83
84
84
84
84
84
