1463827125395,-686.6999999999988,-169.09999999999954,-433.4000000000028
1463827125395,-686.5999999999988,-169.19999999999953,-433.6000000000028
1463827125395,-686.5999999999988,-169.29999999999953,-433.9000000000028
1463827125424,-686.5999999999988,-169.39999999999952,-434.3000000000028
1463827125424,-686.9999999999987,-169.5999999999995,-435.3000000000028
1463827125424,-686.6999999999988,-169.49999999999952,-434.8000000000028
1463827125469,-687.6999999999988,-169.5999999999995,-435.8000000000028
1463827125470,-689.0999999999988,-169.2999999999995,-436.3000000000028
1463827125470,-691.4999999999987,-168.5999999999995,-436.7000000000028
1463827125485,-693.8999999999987,-167.39999999999952,-437.10000000000275
1463827125485,-698.6999999999987,-163.0999999999995,-437.60000000000275
1463827125485,-696.2999999999987,-165.49999999999952,-437.40000000000276
1463827125529,-701.0999999999987,-160.6999999999995,-437.7000000000028
1463827125529,-703.4999999999986,-158.2999999999995,-437.8000000000028
1463827125529,-705.8999999999986,-155.8999999999995,-437.9000000000028
1463827125545,-708.2999999999986,-153.4999999999995,-438.00000000000284
1463827125545,-713.0999999999985,-150.09999999999948,-438.2000000000029
1463827125545,-710.6999999999986,-151.4999999999995,-438.10000000000286
1463827125590,-715.4999999999985,-149.3999999999995,-438.3000000000029
1463827125591,-717.8999999999985,-149.4999999999995,-438.5000000000029
1463827125591,-720.2999999999985,-150.19999999999948,-438.6000000000029
1463827125620,-722.6999999999985,-151.4999999999995,-438.70000000000294
1463827125620,-724.6999999999985,-153.19999999999948,-438.6000000000029
1463827125620,-725.9999999999984,-155.19999999999948,-438.3000000000029
1463827125649,-726.3999999999984,-157.39999999999947,-437.8000000000029
1463827125649,-725.8999999999984,-159.79999999999947,-437.2000000000029
1463827125649,-724.4999999999984,-162.19999999999948,-436.5000000000029
1463827125679,-722.3999999999984,-164.4999999999995,-435.7000000000029
1463827125679,-717.5999999999984,-168.19999999999948,-434.10000000000286
1463827125679,-719.9999999999984,-166.4999999999995,-434.9000000000029
1463827125709,-715.1999999999985,-169.4999999999995,-433.30000000000285
1463827125709,-712.7999999999985,-170.4999999999995,-432.50000000000284
1463827125709,-710.3999999999985,-171.19999999999948,-431.70000000000283
1463827125725,-707.9999999999985,-171.79999999999947,-431.00000000000284
1463827125725,-705.5999999999985,-172.29999999999947,-430.4000000000028
1463827125725,-703.1999999999986,-172.79999999999947,-430.00000000000284
1463827125769,-700.7999999999986,-173.19999999999948,-429.70000000000283
1463827125769,-698.3999999999986,-173.4999999999995,-429.50000000000284
1463827125770,-695.9999999999986,-173.7999999999995,-429.4000000000028
1463827125785,-693.5999999999987,-173.9999999999995,-429.50000000000284
1463827125785,-688.7999999999987,-174.09999999999948,-430.30000000000285
1463827125785,-691.1999999999987,-174.09999999999948,-429.80000000000285
